app,policy_area,metric,period,value
Facebook,Violent & Graphic Content,Content Actioned,2021Q3,"26,600,000"
Facebook,Violent & Graphic Content,Content Actioned,2021Q4,"25,200,000"
Facebook,Violent & Graphic Content,Content Actioned,2022Q1,"26,100,000"
Facebook,Violent & Graphic Content,Content Actioned,2022Q2,"45,900,000"
Facebook,Violent & Graphic Content,Content Actioned,2022Q3,"23,200,000"
Facebook,Violent & Graphic Content,Content Actioned,2022Q4,"15,500,000"
Facebook,Violent & Graphic Content,Content Actioned,2023Q1,"13,600,000"
Facebook,Violent & Graphic Content,Content Actioned,2023Q2,"13,800,000"
Facebook,Violent & Graphic Content,Content Actioned,2023Q3,"9,000,000"
Facebook,Violent & Graphic Content,Content Actioned,2023Q4,"14,600,000"
Facebook,Violent & Graphic Content,Content Actioned,2024Q1,"10,600,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2017Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q1,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q2,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q3,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q1,"3,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q2,"3,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q3,"3,400,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q4,"2,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q1,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q2,"12,600"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q3,"14,700"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q4,"306,200"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q1,"390,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q2,"536,200"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q3,"272,900"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q4,"311,400"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q1,"274,300"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q2,"2,500,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q3,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q4,"2,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q1,"2,400,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q2,"2,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q3,"2,700,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q4,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2024Q1,"2,500,000"
Facebook,Bullying & Harassment,Content Appealed,2017Q4,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q1,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q2,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q3,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q4,N/A
Facebook,Bullying & Harassment,Content Appealed,2019Q1,"475,700"
Facebook,Bullying & Harassment,Content Appealed,2019Q2,"410,500"
Facebook,Bullying & Harassment,Content Appealed,2019Q3,"713,900"
Facebook,Bullying & Harassment,Content Appealed,2019Q4,"697,500"
Facebook,Bullying & Harassment,Content Appealed,2020Q1,"552,600"
Facebook,Bullying & Harassment,Content Appealed,2020Q2,600
Facebook,Bullying & Harassment,Content Appealed,2020Q3,"14,700"
Facebook,Bullying & Harassment,Content Appealed,2020Q4,"442,900"
Facebook,Bullying & Harassment,Content Appealed,2021Q1,"935,500"
Facebook,Bullying & Harassment,Content Appealed,2021Q2,"919,200"
Facebook,Bullying & Harassment,Content Appealed,2021Q3,"1,000,000"
Facebook,Bullying & Harassment,Content Appealed,2021Q4,"799,400"
Facebook,Bullying & Harassment,Content Appealed,2022Q1,"736,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q2,"1,900,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q3,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q4,"1,300,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q1,"1,400,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q2,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q3,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q4,"1,300,000"
Facebook,Bullying & Harassment,Content Appealed,2024Q1,"1,300,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2017Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q2,"3,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q3,"2,300"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q4,"3,700"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q1,"4,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q2,"61,700"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q3,"85,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q4,"94,800"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q1,"91,800"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q2,"94,400"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q3,"112,200"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q4,"135,100"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q1,"78,100"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2017Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q2,"1,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q3,700
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q4,800
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q1,800
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q2,"404,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q3,"414,200"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q4,"23,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q1,"104,500"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q2,"146,800"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q3,"266,600"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q4,"1,000,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2024Q1,"380,900"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2017Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2018Q1,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2018Q2,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2018Q3,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2018Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2019Q1,"27,400"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2019Q2,"145,000"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2019Q3,"128,800"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2019Q4,"72,900"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q1,"55,000"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q2,40
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q3,300
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2020Q4,"4,600"
Facebook,Child Nudity & Sexual Exploitation,Content Appealed,2021Q1,"3,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2017Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q3,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2018Q4,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q1,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q2,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q3,N/A
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2019Q4,"191,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q1,"232,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q2,600
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q3,"21,600"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2020Q4,"137,700"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q1,"148,600"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q2,"87,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q3,"53,300"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2021Q4,"35,700"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q1,"34,000"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q2,"204,900"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q3,"157,200"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2022Q4,"178,800"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2023Q1,"132,000"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2023Q2,"163,600"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2023Q3,"120,900"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2023Q4,"124,500"
Facebook,Dangerous Orgs: Organized Hate,Content Appealed,2024Q1,"68,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2017Q4,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q1,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q2,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q3,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2018Q4,N/A
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q1,"83,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q2,"83,600"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q3,"135,100"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2019Q4,"236,100"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q1,"181,600"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q2,300
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q3,"1,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2020Q4,"50,300"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q1,"38,800"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q2,"35,900"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q3,"64,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2021Q4,"39,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q1,"33,800"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q2,"531,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q3,"332,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2022Q4,"373,700"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2023Q1,"543,500"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2023Q2,"662,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2023Q3,"632,500"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2023Q4,"1,200,000"
Facebook,Dangerous Orgs: Terrorism,Content Appealed,2024Q1,"648,400"
Facebook,Hate Speech,Content Appealed,2017Q4,N/A
Facebook,Hate Speech,Content Appealed,2018Q1,N/A
Facebook,Hate Speech,Content Appealed,2018Q2,N/A
Facebook,Hate Speech,Content Appealed,2018Q3,N/A
Facebook,Hate Speech,Content Appealed,2018Q4,N/A
Facebook,Hate Speech,Content Appealed,2019Q1,"1,100,000"
Facebook,Hate Speech,Content Appealed,2019Q2,"1,100,000"
Facebook,Hate Speech,Content Appealed,2019Q3,"1,400,000"
Facebook,Hate Speech,Content Appealed,2019Q4,"1,000,000"
Facebook,Hate Speech,Content Appealed,2020Q1,"1,200,000"
Facebook,Hate Speech,Content Appealed,2020Q2,"29,900"
Facebook,Hate Speech,Content Appealed,2020Q3,"41,900"
Facebook,Hate Speech,Content Appealed,2020Q4,"985,000"
Facebook,Hate Speech,Content Appealed,2021Q1,"1,100,000"
Facebook,Hate Speech,Content Appealed,2021Q2,"1,400,000"
Facebook,Hate Speech,Content Appealed,2021Q3,"1,100,000"
Facebook,Hate Speech,Content Appealed,2021Q4,"768,800"
Facebook,Hate Speech,Content Appealed,2022Q1,"586,700"
Facebook,Hate Speech,Content Appealed,2022Q2,"2,700,000"
Facebook,Hate Speech,Content Appealed,2022Q3,"2,400,000"
Facebook,Hate Speech,Content Appealed,2022Q4,"2,200,000"
Facebook,Hate Speech,Content Appealed,2023Q1,"2,000,000"
Facebook,Hate Speech,Content Appealed,2023Q2,"2,500,000"
Facebook,Hate Speech,Content Appealed,2023Q3,"1,800,000"
Facebook,Hate Speech,Content Appealed,2023Q4,"1,300,000"
Facebook,Hate Speech,Content Appealed,2024Q1,"1,200,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2017Q4,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q1,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q2,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q3,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2018Q4,N/A
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q1,"79,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q2,"113,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q3,"134,600"
Facebook,Regulated Goods: Drugs,Content Appealed,2019Q4,"165,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q1,"122,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q2,"28,800"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q3,"45,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2020Q4,"80,200"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q1,"36,400"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q2,"36,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q3,"43,900"
Facebook,Regulated Goods: Drugs,Content Appealed,2021Q4,"80,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q1,"104,100"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q2,"241,500"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q3,"297,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2022Q4,"428,000"
Facebook,Regulated Goods: Drugs,Content Appealed,2023Q1,"317,100"
Facebook,Regulated Goods: Drugs,Content Appealed,2023Q2,"285,300"
Facebook,Regulated Goods: Drugs,Content Appealed,2023Q3,"177,600"
Facebook,Regulated Goods: Drugs,Content Appealed,2023Q4,"171,500"
Facebook,Regulated Goods: Drugs,Content Appealed,2024Q1,"149,400"
Facebook,Regulated Goods: Firearms,Content Appealed,2017Q4,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q1,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q2,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q3,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2018Q4,N/A
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q1,"73,800"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q2,"150,700"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q3,"196,300"
Facebook,Regulated Goods: Firearms,Content Appealed,2019Q4,"150,500"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q1,"109,200"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q2,"41,000"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q3,"36,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2020Q4,"44,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q1,"125,300"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q2,"82,700"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q3,"44,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2021Q4,"63,000"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q1,"74,200"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q2,"149,900"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q3,"153,100"
Facebook,Regulated Goods: Firearms,Content Appealed,2022Q4,"132,400"
Facebook,Regulated Goods: Firearms,Content Appealed,2023Q1,"110,600"
Facebook,Regulated Goods: Firearms,Content Appealed,2023Q2,"75,600"
Facebook,Regulated Goods: Firearms,Content Appealed,2023Q3,"68,000"
Facebook,Regulated Goods: Firearms,Content Appealed,2023Q4,"264,300"
Facebook,Regulated Goods: Firearms,Content Appealed,2024Q1,"506,600"
Facebook,Spam,Content Appealed,2017Q4,N/A
Facebook,Spam,Content Appealed,2018Q1,N/A
Facebook,Spam,Content Appealed,2018Q2,N/A
Facebook,Spam,Content Appealed,2018Q3,N/A
Facebook,Spam,Content Appealed,2018Q4,N/A
Facebook,Spam,Content Appealed,2019Q1,"19,900,000"
Facebook,Spam,Content Appealed,2019Q2,"19,600,000"
Facebook,Spam,Content Appealed,2019Q3,"8,500,000"
Facebook,Spam,Content Appealed,2019Q4,"3,600,000"
Facebook,Spam,Content Appealed,2020Q1,"2,200,000"
Facebook,Spam,Content Appealed,2020Q2,"95,300"
Facebook,Spam,Content Appealed,2020Q3,"25,900"
Facebook,Spam,Content Appealed,2020Q4,"31,200"
Facebook,Spam,Content Appealed,2021Q1,"7,200"
Facebook,Spam,Content Appealed,2021Q2,"14,600"
Facebook,Spam,Content Appealed,2021Q3,"18,700"
Facebook,Spam,Content Appealed,2021Q4,"21,700"
Facebook,Spam,Content Appealed,2022Q1,"39,700"
Facebook,Spam,Content Appealed,2022Q2,"611,900"
Facebook,Spam,Content Appealed,2022Q3,"1,400,000"
Facebook,Spam,Content Appealed,2022Q4,"1,400,000"
Facebook,Spam,Content Appealed,2023Q1,"2,600,000"
Facebook,Spam,Content Appealed,2023Q2,"6,500,000"
Facebook,Spam,Content Appealed,2023Q3,"6,200,000"
Facebook,Spam,Content Appealed,2023Q4,"3,800,000"
Facebook,Spam,Content Appealed,2024Q1,"2,300,000"
Facebook,Suicide and Self-Injury,Content Appealed,2017Q4,N/A
Facebook,Suicide and Self-Injury,Content Appealed,2018Q1,N/A
