Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Morocco,0.81
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Peru,0.889
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Philippines,0.963
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Saudi Arabia,0.937
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,South Africa,0.833
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Arab Emirates,0.89
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Venezuela,0.8859999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,all,all,0.899
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Algeria,0.8490000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Australia,0.8109999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Azerbaijan,0.8009999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Bangladesh,0.953
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Brazil,0.877
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Cambodia,0.961
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Canada,0.828
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Chile,0.9179999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Colombia,0.925
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Dominican Republic,0.917
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ecuador,0.871
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Egypt,0.883
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,France,0.846
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Iraq,0.9279999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Israel,0.84
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Italy,0.885
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Japan,0.76
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Laos,0.879
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Lebanon,0.902
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Libya,0.866
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Malaysia,0.826
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Mexico,0.821
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Myanmar,0.9229999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nepal,0.8220000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Netherlands,0.9259999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nigeria,0.8290000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Pakistan,0.922
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Poland,0.92
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Romania,0.8759999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Somalia,0.863
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Spain,0.89
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Sweden,0.861
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Thailand,0.902
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Turkey,0.9490000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ukraine,0.9009999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Kingdom,0.873
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,United States,0.853
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Vietnam,0.892
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Dangerous acts and challenges,all,all,all,all,0.851
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Harassment and bullying,all,all,all,all,0.795
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Hateful behavior,all,all,all,all,0.838
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Illegal activities and regulated goods,all,all,all,all,0.893
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Integrity and authenticity,all,all,all,all,0.7659999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Minor safety,all,all,all,all,0.912
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.96
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Violent and graphic content,all,all,all,all,0.92
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Violent extremism,all,all,all,all,0.8590000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.736
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.83
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,0.693
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.746
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.716
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.778
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.887
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.7709999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.57
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.674
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.677
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.675
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.7190000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.779
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.615
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.7090000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.644
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.85
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.797
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.718
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.8690000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.726
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.9129999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,0.7929999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.813
Removal rate within 24 hours,quarterly,Jan-Mar 2023,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.8440000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Adult nudity and sexual activities,all,all,all,all,0.795
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Cambodia,0.925
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ecuador,0.777
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Kazakhstan,0.774
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Somalia,0.612
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Turkey,0.866
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Kingdom,0.731
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,all,all,0.81
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Algeria,0.6629999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Argentina,0.9009999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Australia,0.65
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Azerbaijan,0.6509999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Bangladesh,0.922
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Belarus,0.758
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Brazil,0.809
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Canada,0.7240000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Chile,0.8220000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Colombia,0.8740000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Dominican Republic,0.8440000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Egypt,0.662
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,France,0.65
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Germany,0.6679999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Indonesia,0.8859999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Iraq,0.865
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Israel,0.7440000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Italy,0.768
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Japan,0.5579999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Laos,0.7609999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Lebanon,0.809
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Libya,0.7609999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Malaysia,0.579
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Mexico,0.6779999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Morocco,0.585
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Myanmar,0.737
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nepal,0.682
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Netherlands,0.872
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nigeria,0.581
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Pakistan,0.83
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Peru,0.785
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Philippines,0.9329999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Poland,0.8340000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Romania,0.768
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Saudi Arabia,0.8909999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,South Africa,0.6679999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Spain,0.711
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Sweden,0.5920000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Thailand,0.763
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ukraine,0.77
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Arab Emirates,0.804
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,United States,0.809
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Venezuela,0.795
Removal rate before any views,quarterly,Jan-Mar 2023,all,all,all,all,Market,Vietnam,0.7559999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Dangerous acts and challenges,all,all,all,all,0.711
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Harassment and bullying,all,all,all,all,0.589
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Hateful behavior,all,all,all,all,0.7490000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Illegal activities and regulated goods,all,all,all,all,0.778
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Integrity and authenticity,all,all,all,all,0.728
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Minor safety,all,all,all,all,0.88
Removal rate before any views,quarterly,Jan-Mar 2023,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.937
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Violent and graphic content,all,all,all,all,0.826
Removal rate before any views,quarterly,Jan-Mar 2023,issue,Violent extremism,all,all,all,all,0.774
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.392
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.42
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,0.39899999999999997
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.493
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.43799999999999994
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.551
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.82
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.614
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.21100000000000002
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.48
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.354
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.198
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.386
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.557
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.7759999999999999
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.345
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.51
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.8390000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.718
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.495
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.784
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.5820000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.878
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,0.57
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.5660000000000001
Removal rate before any views,quarterly,Jan-Mar 2023,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.759
Category share,quarterly,Jan-Mar 2023,issue,Adult nudity and sexual activities,all,all,all,all,0.147
Category share,quarterly,Jan-Mar 2023,issue,Dangerous acts and challenges,all,all,all,all,0.052000000000000005
Category share,quarterly,Jan-Mar 2023,issue,Harassment and bullying,all,all,all,all,0.053
Category share,quarterly,Jan-Mar 2023,issue,Hateful behavior,all,all,all,all,0.025
Category share,quarterly,Jan-Mar 2023,issue,Illegal activities and regulated goods,all,all,all,all,0.272
Category share,quarterly,Jan-Mar 2023,issue,Integrity and authenticity,all,all,all,all,0.01
Category share,quarterly,Jan-Mar 2023,issue,Minor safety,all,all,all,all,0.306
Category share,quarterly,Jan-Mar 2023,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.031
Category share,quarterly,Jan-Mar 2023,issue,Violent and graphic content,all,all,all,all,0.091
Category share,quarterly,Jan-Mar 2023,issue,Violent extremism,all,all,all,all,0.013999999999999999
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.625
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.375
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,1.0
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.873
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.113
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.013999999999999999
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.5579999999999999
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.442
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.013999999999999999
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.12300000000000001
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.212
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.046
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.267
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.33799999999999997
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.57
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.43
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.027999999999999997
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.345
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.552
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.051
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.023
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.023
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.977
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,1.0
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.16899999999999998
Category share,quarterly,Jan-Mar 2023,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.831
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Argentina,1061851.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Azerbaijan,390223.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Canada,650697.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ecuador,660531.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Indonesia,9411340.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Laos,240763.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Myanmar,546772.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nepal,834916.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Netherlands,534708.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Peru,704540.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Spain,651108.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Sweden,204746.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Venezuela,416657.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,all,all,91003510.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Algeria,538622.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Australia,792784.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Bangladesh,4236493.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Belarus,255083.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Brazil,3252366.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Cambodia,1223190.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Chile,431122.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Colombia,1191177.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Dominican Republic,575149.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Egypt,869323.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,France,859327.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Germany,996039.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Iraq,2191557.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Israel,490923.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Italy,864870.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Japan,272577.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Kazakhstan,766713.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Lebanon,287619.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Libya,326900.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Malaysia,570804.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Mexico,2221038.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Morocco,218958.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Nigeria,538752.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Pakistan,11707020.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Philippines,4528447.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Poland,1039161.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Romania,423786.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Saudi Arabia,3127338.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Somalia,344004.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,South Africa,298682.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Thailand,1676007.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Turkey,3990307.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Ukraine,823100.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Arab Emirates,547841.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,United Kingdom,3862346.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,United States,9660312.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,all,all,Market,Vietnam,2134806.0
Total videos removed,quarterly,Jan-Mar 2023,all,all,task_type,automation,all,all,53494911.0
Removal rate of published,quarterly,Jan-Mar 2023,all,all,all,all,all,all,0.006
Proactive removal rate,quarterly,Jan-Mar 2023,issue,Adult nudity and sexual activities,all,all,all,all,0.9420000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Colombia,0.983
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Dominican Republic,0.986
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Egypt,0.9790000000000001
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Italy,0.948
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Morocco,0.934
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Netherlands,0.96
Proactive removal rate,quarterly,Jan-Mar 2023,all,all,all,all,Market,Philippines,0.993
