Metric,Period type,Period,Policy type,Issue policy,Task type,Task,Location,Market,Result
Proactive removal rate,Quarterly,Oct-Dec 2021,Issue,Violent extremism,All,All,All,All,0.922
Videos restored,Quarterly,Oct-Dec 2021,All,All,All,All,All,All,4727382.0
Accounts removed,Quarterly,Jan-Mar 2022,Ban reason,Accounts suspected to be under the age of 13 removed,All,All,All,All,20219476.0
Accounts removed,Quarterly,Jan-Mar 2022,Ban reason,Other accounts removed,All,All,All,All,3328993.0
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.889
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,0.937
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Harassment and bullying,All,All,All,All,0.8390000000000001
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Hateful behavior,All,All,All,All,0.8220000000000001
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.956
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Integrity and authenticity,All,All,All,All,0.7190000000000001
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Minor safety,All,All,All,All,0.9590000000000001
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.904
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Violent and graphic content,All,All,All,All,0.943
Removal rate within 24 hours,Quarterly,Jan-Mar 2022,Issue,Violent extremism,All,All,All,All,0.884
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.7829999999999999
Removal rate before any views,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,0.9
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Harassment and bullying,All,All,All,All,0.6940000000000001
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Hateful behavior,All,All,All,All,0.6829999999999999
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.938
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Integrity and authenticity,All,All,All,All,0.608
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Minor safety,All,All,All,All,0.955
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.861
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Violent and graphic content,All,All,All,All,0.899
Removal rate before any views,Quarterly,Jan-Mar 2022,Issue,Violent extremism,All,All,All,All,0.8390000000000001
Category share,Quarterly,Jan-Mar 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.113
Category share,Quarterly,Jan-Mar 2022,Issue,Harassment and bullying,All,All,All,All,0.06
Category share,Quarterly,Jan-Mar 2022,Issue,Hateful behavior,All,All,All,All,0.016
Category share,Quarterly,Jan-Mar 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.218
Category share,Quarterly,Jan-Mar 2022,Issue,Integrity and authenticity,All,All,All,All,0.006
Category share,Quarterly,Jan-Mar 2022,Issue,Minor safety,All,All,All,All,0.41700000000000004
Category share,Quarterly,Jan-Mar 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.067
Category share,Quarterly,Jan-Mar 2022,Issue,Violent and graphic content,All,All,All,All,0.096
Category share,Quarterly,Jan-Mar 2022,Issue,Violent extremism,All,All,All,All,0.006999999999999999
Total videos removed,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,102305516.0
Total videos removed,Quarterly,Jan-Mar 2022,All,All,task_type,Automation,All,All,34726592.0
Video: Removal rate of published,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,0.009000000000000001
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.894
Proactive removal rate,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,0.951
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Harassment and bullying,All,All,All,All,0.789
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Hateful behavior,All,All,All,All,0.77
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.971
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Integrity and authenticity,All,All,All,All,0.836
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Minor safety,All,All,All,All,0.981
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.953
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Violent and graphic content,All,All,All,All,0.9640000000000001
Proactive removal rate,Quarterly,Jan-Mar 2022,Issue,Violent extremism,All,All,All,All,0.914
Videos restored,Quarterly,Jan-Mar 2022,All,All,All,All,All,All,5025536.0
Accounts removed,Quarterly,Apr-Jun 2022,Ban reason,Accounts suspected to be under the age of 13 removed,All,All,All,All,20575056.0
Accounts removed,Quarterly,Apr-Jun 2022,Ban reason,Other accounts removed,All,All,All,All,5222968.0
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.9009999999999999
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,0.937
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Harassment and bullying,All,All,All,All,0.835
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Hateful behavior,All,All,All,All,0.835
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.9490000000000001
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Integrity and authenticity,All,All,All,All,0.8390000000000001
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Minor safety,All,All,All,All,0.9570000000000001
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.885
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Violent and graphic content,All,All,All,All,0.94
Removal rate within 24 hours,Quarterly,Apr-Jun 2022,Issue,Violent extremism,All,All,All,All,0.856
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.8029999999999999
Removal rate before any views,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,0.905
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Harassment and bullying,All,All,All,All,0.7140000000000001
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Hateful behavior,All,All,All,All,0.7240000000000001
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.9309999999999999
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Integrity and authenticity,All,All,All,All,0.747
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Minor safety,All,All,All,All,0.9540000000000001
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.8540000000000001
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Violent and graphic content,All,All,All,All,0.915
Removal rate before any views,Quarterly,Apr-Jun 2022,Issue,Violent extremism,All,All,All,All,0.8220000000000001
Category share,Quarterly,Apr-Jun 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.107
Category share,Quarterly,Apr-Jun 2022,Issue,Harassment and bullying,All,All,All,All,0.057
Category share,Quarterly,Apr-Jun 2022,Issue,Hateful behavior,All,All,All,All,0.017
Category share,Quarterly,Apr-Jun 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.212
Category share,Quarterly,Apr-Jun 2022,Issue,Integrity and authenticity,All,All,All,All,0.006999999999999999
Category share,Quarterly,Apr-Jun 2022,Issue,Minor safety,All,All,All,All,0.43700000000000006
Category share,Quarterly,Apr-Jun 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.061
Category share,Quarterly,Apr-Jun 2022,Issue,Violent and graphic content,All,All,All,All,0.09300000000000001
Category share,Quarterly,Apr-Jun 2022,Issue,Violent extremism,All,All,All,All,0.009000000000000001
Total videos removed,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,113809300.0
Total videos removed,Quarterly,Apr-Jun 2022,All,All,task_type,Automation,All,All,48011571.0
Video: Removal rate of published,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,0.01
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.902
Proactive removal rate,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,0.9590000000000001
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Harassment and bullying,All,All,All,All,0.8240000000000001
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Hateful behavior,All,All,All,All,0.8109999999999999
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.976
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Integrity and authenticity,All,All,All,All,0.8909999999999999
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Minor safety,All,All,All,All,0.9840000000000001
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.9620000000000001
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Violent and graphic content,All,All,All,All,0.973
Proactive removal rate,Quarterly,Apr-Jun 2022,Issue,Violent extremism,All,All,All,All,0.9279999999999999
Videos restored,Quarterly,Apr-Jun 2022,All,All,All,All,All,All,5896218.0
Accounts removed,Quarterly,Jul-Sep 2022,Ban reason,Accounts suspected to be under the age of 13 removed,All,All,All,All,19690699.0
Accounts removed,Quarterly,Jul-Sep 2022,Ban reason,Other accounts removed,All,All,All,All,5782574.0
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Adult nudity and sexual activities,All,All,All,All,0.909
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,France,0.85
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Japan,0.851
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Germany,0.87
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Sweden,0.875
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Malaysia,0.878
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Azerbaijan,0.879
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,United States,0.88
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Turkey,0.892
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Spain,0.895
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Italy,0.8959999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Israel,0.898
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Netherlands,0.898
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Belarus,0.903
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Ukraine,0.904
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Iraq,0.905
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Romania,0.9059999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,United Kingdom,0.91
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Egypt,0.912
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Jordan,0.914
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Poland,0.914
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Australia,0.917
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Canada,0.917
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Mexico,0.919
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Kazakhstan,0.92
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Chile,0.9209999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,United Arab Emirates,0.9229999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,South Africa,0.924
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Nepal,0.925
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Saudi Arabia,0.9279999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Morocco,0.929
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Vietnam,0.934
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Libya,0.935
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Thailand,0.9359999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Argentina,0.938
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Cambodia,0.938
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Algeria,0.943
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Brazil,0.9440000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Laos,0.9470000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Indonesia,0.9490000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Nigeria,0.9490000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Peru,0.9490000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Colombia,0.95
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Lebanon,0.95
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Dominican Republic,0.951
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Myanmar,0.9540000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Venezuela,0.9590000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Ecuador,0.96
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Philippines,0.9620000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Pakistan,0.976
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,Market,Bangladesh,0.98
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,All,All,All,All,All,All,0.927
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Harassment and bullying,All,All,All,All,0.831
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Hateful behavior,All,All,All,All,0.838
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Illegal activities and regulated goods,All,All,All,All,0.9390000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Integrity and authenticity,All,All,All,All,0.835
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Minor safety,All,All,All,All,0.9440000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,"Suicide, self-harm, and dangerous acts",All,All,All,All,0.884
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Violent and graphic content,All,All,All,All,0.9359999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Issue,Violent extremism,All,All,All,All,0.89
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Nudity and sexual activity involving adults,task_type,Human moderation,All,All,0.85
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Sexual exploitation,task_type,Human moderation,All,All,0.899
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,Human moderation,All,All,0.7979999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Abusive behavior,task_type,Human moderation,All,All,0.815
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Sexual harassment,task_type,Human moderation,All,All,0.7559999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,Human moderation,All,All,0.7979999999999999
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,Human moderation,All,All,0.852
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Hateful ideology,task_type,Human moderation,All,All,0.773
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Criminal activities,task_type,Human moderation,All,All,0.6940000000000001
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,Human moderation,All,All,0.83
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Frauds and scams,task_type,Human moderation,All,All,0.805
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,Gambling,task_type,Human moderation,All,All,0.835
Removal rate within 24 hours,Quarterly,Jul-Sep 2022,Community Guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,Human moderation,All,All,0.91
