IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",104,"Myanmar","MM","MMR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",53423198
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",104,"Myanmar","MM","MMR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",53798085
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",104,"Myanmar","MM","MMR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",54179306
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",108,"Burundi","BI","BDI",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11874838
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",108,"Burundi","BI","BDI",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12220227
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",108,"Burundi","BI","BDI",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12551213
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",108,"Burundi","BI","BDI",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12889577
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",112,"Belarus","BY","BLR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9673971
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",112,"Belarus","BY","BLR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9633741
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",112,"Belarus","BY","BLR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9578168
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",112,"Belarus","BY","BLR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",9534955
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",116,"Cambodia","KH","KHM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16207746
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",116,"Cambodia","KH","KHM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16396860
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",116,"Cambodia","KH","KHM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16589024
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",116,"Cambodia","KH","KHM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16767842
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",120,"Cameroon","CM","CMR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",25782341
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",120,"Cameroon","CM","CMR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",26491087
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",120,"Cameroon","CM","CMR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27198628
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",120,"Cameroon","CM","CMR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",27914537
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37522585
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37888705
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38155012
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",124,"Canada","CA","CAN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38454327
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",132,"Cabo Verde","CV","CPV",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",577031
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",132,"Cabo Verde","CV","CPV",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",582640
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",132,"Cabo Verde","CV","CPV",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",587925
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",132,"Cabo Verde","CV","CPV",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",593150
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",136,"Cayman Islands","KY","CYM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",66134
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",136,"Cayman Islands","KY","CYM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",67311
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",136,"Cayman Islands","KY","CYM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",68136
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",136,"Cayman Islands","KY","CYM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",68706
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",140,"Central African Republic","CF","CAF",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5209325
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",140,"Central African Republic","CF","CAF",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5343020
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",140,"Central African Republic","CF","CAF",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5457155
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",140,"Central African Republic","CF","CAF",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5579144
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",144,"Sri Lanka","LK","LKA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21649664
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",144,"Sri Lanka","LK","LKA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21715080
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",144,"Sri Lanka","LK","LKA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21773441
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",144,"Sri Lanka","LK","LKA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",21832143
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",148,"Chad","TD","TCD",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16126866
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",148,"Chad","TD","TCD",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16644702
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",148,"Chad","TD","TCD",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17179740
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",148,"Chad","TD","TCD",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17723315
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",152,"Chile","CL","CHL",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19039486
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",152,"Chile","CL","CHL",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19300315
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",152,"Chile","CL","CHL",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19493185
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",152,"Chile","CL","CHL",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19603733
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",156,"China","CN","CHN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1421864031
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",156,"China","CN","CHN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1424929781
